razao_social;cnpj;placa;servico_regular;servico_fretado;servico_semiurbano;data_validade_csv;validade_seguro;ano_fabricacao;categoria_veiculo;nr_assentos_categoria;nr_assentos;acessibilidade;tipo_veiculo
RNJ FRETAMENTO & TURISMO LTDA;54.727.829/0001-10;SSD-6D61;Não;Sim;Não;2025-10-06;2025-11-12;2024;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
ROADSTOUR FRETAMENTO E TURISMO LTDA;06.137.414/0001-43;BWS-4762;Não;Sim;Não;2025-01-10;2025-07-11;1992;Executivo;46;46;Sem Acessibilidade;Ônibus
ROBER TRANSPORTE LTDA;35.893.106/0001-46;KQP-8499;Não;Sim;Não;2025-09-16;2025-09-05;2014;Executivo;32;32;H - Cadeira de transbordo.;Ônibus
ROBER TRANSPORTE LTDA;35.893.106/0001-46;KWR-6749;Não;Sim;Não;2025-08-19;2025-09-30;2014;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
ROBER TRANSPORTE LTDA;35.893.106/0001-46;LRM-3F24;Não;Sim;Não;2025-07-18;2025-09-17;2014;Executivo;32;32;H - Cadeira de transbordo.;Ônibus
ROBER TRANSPORTE LTDA;35.893.106/0001-46;LRW-1J15;Não;Sim;Não;2025-10-24;2025-10-17;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
ROBER TRANSPORTE LTDA;35.893.106/0001-46;LTF-6387;Não;Sim;Não;2025-08-06;2025-09-21;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
ROBER TRANSPORTE LTDA;35.893.106/0001-46;OST-8I85;Não;Sim;Não;2025-09-04;2025-09-05;2013;Convencional;46;46;H - Cadeira de transbordo.;Ônibus
ROBERTO APARECIDO SANTOS  LTDA;33.612.882/0001-03;RAP-2A68;Não;Sim;Não;2025-08-08;2025-02-21;2019;Executivo;16;16;Q - Cadeira de transbordo;Micro-ônibus
ROBERTO CORDEIRO DE LIMA & CIA LTDA;14.666.502/0001-60;AYP-3A62;Não;Sim;Não;2025-09-13;2025-06-13;2014;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
ROBERTO CORDEIRO DE LIMA & CIA LTDA;14.666.502/0001-60;FHV-4C47;Não;Sim;Não;2025-12-05;2025-11-21;2017;Executivo;20;20;Sem Acessibilidade;Micro-ônibus
ROBERTO STANKOVICZ EIRELI;07.162.414/0001-66;AXP-4A24;Não;Sim;Não;2025-04-29;2025-10-29;2013;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
ROBERTO TUR TURISMO LTDA;29.103.985/0001-62;NVG-8C84;Não;Sim;Não;2025-03-05;2025-12-14;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
ROBMAR TUR TRANSPORTES LTDA;22.594.349/0001-31;ATU-9F17;Não;Sim;Não;2025-11-06;2025-12-08;2011;Executivo;28;28;Q - Cadeira de transbordo;Ônibus
ROBMAR TUR TRANSPORTES LTDA;22.594.349/0001-31;AWL-2B73;Não;Sim;Não;2025-10-22;2025-04-03;2012;Executivo;29;29;H - Cadeira de transbordo.;Ônibus
ROBSON CARDOSO TRANSPORTE E TURISMO LTDA;17.851.800/0001-19;ARD-5A72;Não;Sim;Não;2025-11-08;2025-03-15;2009;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
ROBSON CARDOSO TRANSPORTE E TURISMO LTDA;17.851.800/0001-19;ATX-2B95;Não;Sim;Não;2025-02-14;2025-09-29;2011;Executivo;51;51;H - Cadeira de transbordo.;Ônibus
ROBSON CARDOSO TRANSPORTE E TURISMO LTDA;17.851.800/0001-19;AUU-0F45;Não;Sim;Não;2025-08-22;2025-12-09;2011;Executivo;53;53;H - Cadeira de transbordo.;Ônibus
ROBSON CARDOSO TRANSPORTE E TURISMO LTDA;17.851.800/0001-19;MFU-3I68;Não;Sim;Não;2025-10-02;2025-09-04;2014;Executivo;62;62;H - Cadeira de transbordo.;Ônibus
ROBSON CARDOSO TRANSPORTE E TURISMO LTDA;17.851.800/0001-19;OLA-0H00;Não;Sim;Não;2025-09-17;2025-11-08;2012;Executivo;62;62;H - Cadeira de transbordo.;Ônibus
ROBSONTUR TRANSPORTES E TURISMO LTDA - ME;11.277.199/0001-16;FFJ-3C35;Não;Sim;Não;2025-09-12;2025-05-29;2014;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
ROBSONTUR TRANSPORTES E TURISMO LTDA - ME;11.277.199/0001-16;KRK-6J87;Não;Sim;Não;2025-09-12;2025-10-06;2015;Executivo;21;21;Sem Acessibilidade;Micro-ônibus
ROBSONTUR TRANSPORTES E TURISMO LTDA - ME;11.277.199/0001-16;LLY-6H63;Não;Sim;Não;2025-09-12;2025-05-29;2013;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
ROCHA & GUEDES SERVICOS DE TRANSPORTE LTDA;34.974.297/0001-08;AQQ-7D83;Não;Sim;Não;2025-04-30;2025-10-25;2008;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
ROCHA & PINHEIRO LOCADORA DE VEICULOS LTDA;01.966.881/0001-62;BMW-8I71;Não;Sim;Não;2025-06-28;2025-10-27;2018;Executivo;19;19;Sem Acessibilidade;Micro-ônibus
ROCHA & PINHEIRO LOCADORA DE VEICULOS LTDA;01.966.881/0001-62;FRR-8437;Não;Sim;Não;2025-11-21;2025-11-04;2018;Executivo;18;18;Sem Acessibilidade;Micro-ônibus
ROCHA TURISMO EIRELI - ME;21.023.945/0001-07;PTH-7B61;Não;Sim;Não;2025-08-12;2025-06-19;2018;Executivo;63;63;H - Cadeira de transbordo.;Ônibus
ROCHA TURISMO LTDA;14.499.717/0001-34;OCM-5C07;Não;Sim;Não;2025-11-08;2025-11-05;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
ROCHA VANS TRANSPORTES, TURISMO E FRETAMENTO LTDA;23.937.646/0001-03;QFB-8I86;Não;Sim;Não;2025-06-19;2025-07-19;2014;Executivo;18;18;Sem Acessibilidade;Micro-ônibus
ROCK TURISMO EIRELI - ME;16.513.849/0001-07;AJM-6908;Não;Sim;Não;2025-04-18;2025-07-21;2000;Executivo;42;42;Q - Cadeira de transbordo;Ônibus
RODIGUERO TRANSPORTES E TURISMO LTDA;21.932.996/0001-43;MDM-6I30;Não;Sim;Não;2025-02-15;2025-08-13;1998;Executivo;42;42;Sem Acessibilidade;Ônibus
RODIGUERO TRANSPORTES E TURISMO LTDA;21.932.996/0001-43;MMM-6H98;Não;Sim;Não;2025-10-24;2025-10-24;2013;Executivo;40;40;H - Cadeira de transbordo.;Ônibus
RODO OURO TRANSPORTES E TURISMO LTDA;06.778.249/0001-09;QNV-2548;Não;Sim;Não;2025-08-29;2025-03-18;2017;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
RODOBEST TRANSPORTES E TURISMO LTDA;12.231.612/0001-74;ONL-3H81;Não;Sim;Não;2025-04-04;2025-11-08;2013;Executivo;20;20;Sem Acessibilidade;Micro-ônibus
RODOBEST TRANSPORTES E TURISMO LTDA;12.231.612/0001-74;RIY-0G20;Não;Sim;Não;2025-10-28;2025-10-29;2019;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
RODOJUNIOR TRANSPORTE E TURISMO LTDA;31.637.336/0001-93;CPJ-1B29;Não;Sim;Não;2025-06-10;2025-10-27;2007;Executivo;45;45;Q - Cadeira de transbordo;Ônibus
RODOMAR - AGENCIA DE VIAGENS E TURISMO LTDA;26.117.487/0001-80;AHA-2D28;Não;Sim;Não;2025-03-04;2025-11-29;1997;Executivo;52;52;Sem Acessibilidade;Ônibus
RODOTUR CARIOCA TRANSPORTES LTDA;13.356.179/0001-66;SQZ-8F67;Não;Sim;Não;2025-11-11;2025-12-17;2023;Executivo;19;19;Sem Acessibilidade;Micro-ônibus
RODOVIARIA GRAVATAENSE LTDA -ME;07.803.353/0001-79;OSU-3F29;Não;Sim;Não;2025-08-13;2025-01-13;2014;Executivo;50;50;H - Cadeira de transbordo.;Ônibus
RODOVIARIA GRAVATAENSE LTDA -ME;07.803.353/0001-79;PCP-4836;Não;Sim;Não;2025-09-02;2025-01-13;2015;Executivo;56;56;H - Cadeira de transbordo.;Ônibus
RODOVIARIO FRETBUS FRETAMENTO DE ONIBUS E TURISMO LTDA;10.247.527/0001-79;KPV-2C46;Não;Sim;Não;2025-04-22;2025-12-06;2013;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
RODOVIARIO FRETBUS FRETAMENTO DE ONIBUS E TURISMO LTDA;10.247.527/0001-79;LMK-7C75;Não;Sim;Não;2025-03-13;2025-12-06;2016;Executivo;28;28;H - Cadeira de transbordo.;Ônibus
RODOVIARIO FRETBUS FRETAMENTO DE ONIBUS E TURISMO LTDA;10.247.527/0001-79;LMK-7E44;Não;Sim;Não;2025-03-15;2025-12-06;2016;Executivo;28;28;H - Cadeira de transbordo.;Ônibus
RODOVIARIO FRETBUS FRETAMENTO DE ONIBUS E TURISMO LTDA;10.247.527/0001-79;LRC-6F50;Não;Sim;Não;2025-04-18;2025-12-06;2013;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
RODOVIARIO FRETBUS FRETAMENTO DE ONIBUS E TURISMO LTDA;10.247.527/0001-79;LSX-9D96;Não;Sim;Não;2025-04-04;2025-12-06;2016;Executivo;28;28;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6204;Sim;Sim;Não;2025-03-26;2025-01-06;2011;Convencional;48;48;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6231;Sim;Sim;Não;2025-02-16;2025-01-06;2011;Convencional;46;46;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6242;Sim;Sim;Não;2025-05-14;2025-01-06;2011;Convencional;48;48;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6336;Sim;Sim;Não;2025-11-01;2025-01-06;2012;Convencional;46;46;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6388;Sim;Sim;Não;2025-08-13;2024-12-27;2013;Convencional;47;47;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6390;Sim;Sim;Não;2025-03-22;2025-01-06;2013;Convencional;47;47;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6395;Sim;Sim;Não;2025-05-14;2024-12-27;2013;Convencional;47;47;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6399;Sim;Sim;Não;2025-08-13;2025-01-06;2013;Convencional;47;47;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6400;Sim;Sim;Não;2025-09-18;2025-01-06;2013;Convencional;47;47;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6402;Sim;Sim;Não;2025-11-19;2024-12-27;2013;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6404;Sim;Sim;Não;2025-11-12;2024-12-27;2013;Convencional;47;47;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6D04;Sim;Sim;Não;2025-06-05;2025-01-06;2011;Convencional;46;46;H - Cadeira de transbordo.;Ônibus
RODOVIÁRIO OCEANO LTDA.;07.811.161/0001-04;EGJ-6D98;Sim;Sim;Não;2025-06-18;2025-01-06;2013;Convencional;47;47;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;CZB-1697;Sim;Sim;Não;2025-05-16;2025-01-06;2010;Semileito;38;38;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EFO-0380;Sim;Sim;Não;2025-02-08;2025-01-06;2010;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EFO-0426;Sim;Sim;Não;2025-09-13;2025-01-06;2010;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EFO-0428;Sim;Não;Não;2025-08-21;2025-01-06;2010;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EFO-0429;Sim;Sim;Não;2025-07-05;2025-01-06;2010;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EFO-1215;Sim;Sim;Não;2025-08-30;2025-01-06;2010;Executivo;40;40;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EFO-1216;Sim;Sim;Não;2025-01-30;2025-01-06;2010;Executivo;40;40;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EFO-1236;Sim;Sim;Não;2025-10-23;2025-01-06;2010;Executivo;40;40;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EFO-1238;Sim;Sim;Não;2025-08-01;2025-01-06;2010;Executivo;40;40;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EFO-1240;Sim;Não;Não;2025-12-12;2025-01-06;2010;Executivo;40;40;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EFO-1241;Sim;Sim;Não;2025-01-22;2025-01-06;2010;Executivo;40;40;H - Cadeira de transbordo.;Ônibus
RODOVIARIO SAO BENTO LTDA;17.063.703/0001-61;EQU-2264;Sim;Sim;Não;2025-07-24;2025-01-06;2011;Executivo;40;40;H - Cadeira de transbordo.;Ônibus
RODOVIP LTDA;22.995.533/0001-93;PFE-8H50;Não;Sim;Não;2025-09-24;2025-07-03;2010;Executivo;51;51;H - Cadeira de transbordo.;Ônibus
RODRANA TURISMO LTDA - ME;17.357.892/0001-85;KWN-7206;Não;Sim;Não;2025-02-01;2025-09-09;2014;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
RODRIDUDA TURISMO LTDA;13.659.716/0001-47;DVT-9B66;Não;Sim;Não;2025-04-30;2025-11-01;2008;Executivo;35;35;Q - Cadeira de transbordo;Ônibus
RODRIGO C. ZANATTA -TRANSPORTE EIRELI;10.636.523/0001-82;BBT-3246;Não;Sim;Não;2025-11-05;2025-02-12;2017;Executivo;20;20;Sem Acessibilidade;Micro-ônibus
RODRIGO CELIO DOS SANTOS EIRELI;14.281.595/0001-05;AUW-1H22;Não;Sim;Não;2025-11-27;2024-12-26;2011;Executivo;56;56;H - Cadeira de transbordo.;Ônibus
RODRIGO CINTO MARSON LTDA;23.596.462/0001-19;ELF-5663;Não;Sim;Não;2025-07-02;2025-10-22;2019;Executivo;19;19;Sem Acessibilidade;Micro-ônibus
RODRIGO DOS SANTOS TURISMO LTDA;21.869.467/0001-42;OPZ-2687;Não;Sim;Não;2025-08-12;2025-08-05;2012;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
RODRIGO FLUGEL TRANSPORTES LTDA;45.916.447/0001-43;BAK-3H68;Não;Sim;Não;2025-10-04;2025-01-19;2014;Executivo;31;31;H - Cadeira de transbordo.;Ônibus
RODRIGO FLUGEL TRANSPORTES LTDA;45.916.447/0001-43;QCZ-4A91;Não;Sim;Não;2025-12-04;2025-01-19;2019;Executivo;20;20;Q - Cadeira de transbordo;Micro-ônibus
RODRIGO NUNES FERREIRA EIRELI;29.275.546/0001-37;OVF-0J07;Não;Sim;Não;2025-08-13;2025-08-17;2013;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
RODRIGUES & BIAGIONI LTDA;03.637.299/0001-88;RFT-7J56;Não;Sim;Não;2025-10-03;2025-10-01;2020;Executivo;19;19;Sem Acessibilidade;Micro-ônibus
RODRIGUES & DA LUZ TURISMO LTDA.;04.804.083/0001-22;ATU-6G12;Não;Sim;Não;2025-08-22;2025-10-08;2010;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
RODRIGUES & DA LUZ TURISMO LTDA.;04.804.083/0001-22;BAT-7G06;Não;Sim;Não;2025-10-01;2025-09-15;2017;Executivo;20;20;Q - Cadeira de transbordo;Micro-ônibus
RODRIGUES & DA LUZ TURISMO LTDA.;04.804.083/0001-22;MED-3E68;Não;Sim;Não;2025-02-26;2025-08-15;2005;Executivo;56;56;Q - Cadeira de transbordo;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;ACS-8E13;Não;Sim;Não;2025-01-25;2025-11-06;2023;Executivo;33;33;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;ACZ-5J33;Não;Sim;Não;2025-05-03;2025-11-06;2023;Executivo;19;19;Q - Cadeira de transbordo;Micro-ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;ARC-5J32;Não;Sim;Não;2025-11-07;2025-11-06;2021;Executivo;19;19;Q - Cadeira de transbordo;Micro-ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;ATI-1A17;Não;Sim;Não;2025-11-08;2025-11-06;2010;Executivo;48;48;H - Cadeira de transbordo.;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;AVZ-1809;Sim;Sim;Não;2025-08-06;2025-11-06;2011;Convencional;33;33;Q - Cadeira de transbordo;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;AYL-0910;Não;Sim;Não;2025-12-04;2025-11-06;2012;Executivo;44;44;Q - Cadeira de transbordo;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;AYT-0912;Não;Sim;Não;2025-11-12;2025-11-06;2013;Executivo;44;44;Q - Cadeira de transbordo;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;AYT-0913;Não;Sim;Não;2025-09-24;2025-11-06;2013;Executivo;44;44;Q - Cadeira de transbordo;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;AZD-3F61;Não;Sim;Não;2025-11-11;2025-11-06;2014;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;AZN-1810;Não;Sim;Não;2025-12-06;2025-11-06;2014;Executivo;29;29;H - Cadeira de transbordo.;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;BUS-4H32;Não;Sim;Não;2025-01-03;2025-11-06;1999;Executivo;29;29;Q - Cadeira de transbordo;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;RHT-8E11;Não;Sim;Não;2025-10-25;2025-11-06;2021;Executivo;33;33;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
RODRIGUES E COUTO LTDA;02.492.735/0001-05;RHT-8E12;Não;Sim;Não;2025-10-24;2025-11-06;2021;Executivo;32;32;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
RODRIGUES E QUADROS TRANSPORTES LTDA.;32.365.265/0001-80;MJS-4E49;Não;Sim;Não;2025-08-29;2025-09-05;2010;Executivo;30;30;H - Cadeira de transbordo.;Ônibus
RODRIGUES E RIBEIRO TRANSPORTES LTDA;09.209.652/0001-05;BWY-2D34;Não;Sim;Não;2025-10-25;2025-03-04;2012;Semileito;47;47;H - Cadeira de transbordo.;Ônibus
RODRIGUES E RIBEIRO TRANSPORTES LTDA;09.209.652/0001-05;CUD-8I60;Não;Sim;Não;2025-09-30;2025-09-21;2010;Executivo;51;51;H - Cadeira de transbordo.;Ônibus
RODRIGUES E RIBEIRO TRANSPORTES LTDA;09.209.652/0001-05;KUV-9D66;Não;Sim;Não;2025-04-14;2025-10-15;2007;Executivo;49;49;H - Cadeira de transbordo.;Ônibus
RODRIGUES E RIBEIRO TRANSPORTES LTDA;09.209.652/0001-05;NVD-1C85;Não;Sim;Não;2025-12-02;2025-12-09;2010;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
RODRIGUES II - TRANSPORTES E TURISMO LTDA;08.946.727/0001-78;LMA-8081;Não;Sim;Não;2025-06-27;2025-12-05;2014;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
RODRIGUES TRANSPORTES E TURISMO LTDA;20.388.350/0001-84;QVQ-9990;Não;Sim;Não;2025-09-13;2025-09-12;2018;Executivo;30;30;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
RODRIGUES TUR LTDA - ME;21.597.335/0001-09;BUP-8I88;Não;Sim;Não;2024-12-28;2025-09-30;1998;Executivo;43;43;Q - Cadeira de transbordo;Ônibus
RODRIGUES TURISMO LTDA;32.130.945/0001-14;FVW-4E55;Não;Sim;Não;2025-10-08;2025-10-17;2012;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
RODRIGUES TURISMO LTDA;32.130.945/0001-14;GVI-7I23;Não;Sim;Não;2025-04-18;2025-10-25;2001;Executivo;47;47;Q - Cadeira de transbordo;Ônibus
ROGERIO AQUINO DE SOUSA LTDA;17.659.638/0001-31;OPJ-0I07;Não;Sim;Não;2025-10-30;2025-06-17;2013;Executivo;32;32;H - Cadeira de transbordo.;Ônibus
ROGERIO TURISMO LTDA;48.194.513/0001-07;BTT-4H08;Não;Sim;Não;2025-02-15;2025-08-15;1997;Executivo;47;47;Sem Acessibilidade;Ônibus
ROGERIO TURISMO LTDA;48.194.513/0001-07;GVP-6G35;Não;Sim;Não;2025-03-27;2025-09-27;1999;Executivo;60;60;P - Instalação de plataforma elevatória veicular ;Ônibus
ROGETUR - TRANSPORTE DE PASSAGEIROS LTDA;10.373.745/0001-50;LQA-4846;Não;Sim;Não;2025-08-16;2024-12-28;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
ROGETUR - TRANSPORTE DE PASSAGEIROS LTDA;10.373.745/0001-50;MSI-6H14;Não;Sim;Não;2025-08-16;2024-12-28;2009;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
ROGITUR TRANSPORTES E TURISMO LTDA;31.957.598/0001-35;GVP-5G06;Não;Sim;Não;2025-05-29;2025-12-20;1998;Executivo;58;58;H - Cadeira de transbordo.;Ônibus
ROGITUR TRANSPORTES E TURISMO LTDA;31.957.598/0001-35;GXA-7C53;Não;Sim;Não;2025-03-24;2025-10-03;1999;Executivo;51;51;Q - Cadeira de transbordo;Ônibus
ROGITUR TRANSPORTES E TURISMO LTDA;31.957.598/0001-35;KOO-1E21;Não;Sim;Não;2025-05-06;2025-10-24;1997;Executivo;51;51;Sem Acessibilidade;Ônibus
ROGITUR TRANSPORTES E TURISMO LTDA;31.957.598/0001-35;KOO-1E54;Não;Sim;Não;2025-03-13;2025-11-11;1997;Executivo;51;51;Sem Acessibilidade;Ônibus
ROKEI TRANSPORTE E TURISMO LTDA-ME;07.533.042/0001-37;PUV-7C36;Não;Sim;Não;2025-10-23;2025-10-23;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
ROKEI TRANSPORTE E TURISMO LTDA-ME;07.533.042/0001-37;RYA-8B45;Não;Sim;Não;2025-08-28;2025-08-30;2022;Executivo;33;33;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
ROLETTE TRANSPORTES E COMERCIO LTDA;05.029.842/0001-90;MQU-4B31;Não;Sim;Não;2025-04-10;2025-10-03;2001;Executivo;45;45;Q - Cadeira de transbordo;Ônibus
ROLETTE TRANSPORTES E COMERCIO LTDA;05.029.842/0001-90;MTO-4F29;Não;Sim;Não;2025-01-23;2025-08-03;2001;Semileito;42;42;Q - Cadeira de transbordo;Ônibus
ROMA TURISMO AGENCIA DE VIAGENS E TURISMO LTDA;08.947.621/0001-99;LLH-1537;Não;Sim;Não;2025-07-26;2025-08-19;2010;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
ROMA TURISMO TRANSPORTES LTDA;08.335.628/0001-50;AUR-0B05;Não;Sim;Não;2025-05-21;2025-08-26;2009;Executivo;29;29;H - Cadeira de transbordo.;Ônibus
ROMA TURISMO TRANSPORTES LTDA;08.335.628/0001-50;BDF-2F56;Não;Sim;Não;2025-10-28;2025-09-20;2019;Executivo;20;20;Q - Cadeira de transbordo;Micro-ônibus
ROMA TURISMO TRANSPORTES LTDA;08.335.628/0001-50;BDV-0D83;Não;Sim;Não;2025-01-19;2025-09-13;2019;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
ROMAF TRANSPORTE LTDA;11.668.785/0001-91;HTP-1854;Não;Sim;Não;2025-12-10;2025-09-13;2012;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
ROMAF TRANSPORTE LTDA;11.668.785/0001-91;LUP-5958;Não;Sim;Não;2025-12-06;2025-11-12;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
ROMANOS TRANSPORTADORA TURISTICA LTDA;09.384.807/0001-40;EXP-0B17;Não;Sim;Não;2025-04-07;2025-09-11;2001;Executivo;28;28;Q - Cadeira de transbordo;Ônibus
ROMERO TURISMO LTDA;05.157.288/0001-26;IZZ-2016;Não;Sim;Não;2025-11-12;2025-08-18;2013;Executivo;55;55;H - Cadeira de transbordo.;Ônibus
ROMERO TURISMO LTDA;05.157.288/0001-26;RET-1A64;Não;Sim;Não;2025-03-26;2025-09-14;2021;Executivo;19;19;Sem Acessibilidade;Micro-ônibus
ROMESTUR - SERVICO DE TRANSPORTE E TURISMO LTDA;10.667.812/0001-49;GVI-5552;Não;Sim;Não;2025-03-05;2025-09-22;2003;Convencional;46;46;H - Cadeira de transbordo.;Ônibus
ROMESTUR - SERVICO DE TRANSPORTE E TURISMO LTDA;10.667.812/0001-49;ODF-8C50;Não;Sim;Não;2025-01-31;2025-11-29;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
ROMESTUR - SERVICO DE TRANSPORTE E TURISMO LTDA;10.667.812/0001-49;RFR-1C70;Não;Sim;Não;2025-08-19;2025-10-18;2020;Executivo;20;20;Sem Acessibilidade;Micro-ônibus
ROMESTUR - SERVICO DE TRANSPORTE E TURISMO LTDA;10.667.812/0001-49;SIA-5I85;Não;Sim;Não;2025-07-10;2025-06-25;2022;Executivo;28;28;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
ROMI SMART LOCADORA DE VEICULOS EIRELI;22.970.261/0001-77;ECM-8D55;Não;Sim;Não;2025-02-19;2025-11-14;2013;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
ROMI SMART LOCADORA DE VEICULOS EIRELI;22.970.261/0001-77;NVD-3675;Não;Sim;Não;2025-01-10;2025-07-27;2010;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
RONALDO LIMA VIAGENS TURISMO LTDA;68.622.331/0001-05;KVX-4769;Não;Sim;Não;2025-10-03;2025-04-18;2011;Executivo;25;25;H - Cadeira de transbordo.;Ônibus
RONALDO LIMA VIAGENS TURISMO LTDA;68.622.331/0001-05;KZI-2757;Não;Sim;Não;2025-10-03;2025-06-29;2011;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
RONALDO LIMA VIAGENS TURISMO LTDA;68.622.331/0001-05;LSO-7879;Não;Sim;Não;2025-08-07;2025-06-30;2015;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
RONALDO LIMA VIAGENS TURISMO LTDA;68.622.331/0001-05;SQX-3A04;Não;Sim;Não;2025-10-05;2025-09-27;2023;Executivo;18;18;Sem Acessibilidade;Micro-ônibus
